consumer_id,choice_set_id,alternative_id_in_set,choice,kindle,ipad,galaxy,surface,screen8,screen9,screen10,hd32,hd64,hd128,ram2,ram4,battery8,battery9,p199,p299,p399,p499
74,1096,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
74,1096,3,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
74,1097,1,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
74,1097,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
74,1097,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
74,1098,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
74,1098,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
74,1098,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
74,1099,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
74,1099,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
74,1099,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
74,1100,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
74,1100,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
74,1100,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
74,1101,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
74,1101,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
74,1101,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
74,1102,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
74,1102,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
74,1102,3,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
74,1103,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
74,1103,2,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
74,1103,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
74,1104,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
74,1104,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
74,1104,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
74,1105,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
74,1105,2,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
74,1105,3,3,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
74,1106,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
74,1106,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
74,1106,3,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
74,1107,1,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
74,1107,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
74,1107,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
74,1108,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
74,1108,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
74,1108,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
74,1109,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74,1109,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
74,1109,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
74,1110,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
74,1110,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
74,1110,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
75,1111,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
75,1111,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
75,1111,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
75,1112,1,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
75,1112,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
75,1112,3,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
75,1113,1,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
75,1113,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
75,1113,3,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
75,1114,1,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
75,1114,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
75,1114,3,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
75,1115,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
75,1115,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
75,1115,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
75,1116,1,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
75,1116,2,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
75,1116,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
75,1117,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
75,1117,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
75,1117,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
75,1118,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
75,1118,2,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
75,1118,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
75,1119,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
75,1119,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
75,1119,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
75,1120,1,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
75,1120,2,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
75,1120,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
75,1121,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
75,1121,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
75,1121,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
75,1122,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
75,1122,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
75,1122,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
75,1123,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
75,1123,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
75,1123,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
75,1124,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
75,1124,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
75,1124,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
75,1125,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
75,1125,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
75,1125,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
76,1126,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,1126,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
76,1126,3,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
76,1127,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
76,1127,2,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
76,1127,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
76,1128,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76,1128,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
76,1128,3,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
76,1129,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
76,1129,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
76,1129,3,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
76,1130,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
76,1130,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
76,1130,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
76,1131,1,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
76,1131,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
76,1131,3,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
76,1132,1,3,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
76,1132,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
76,1132,3,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
76,1133,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
76,1133,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
76,1133,3,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
76,1134,1,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
76,1134,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
76,1134,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
76,1135,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
76,1135,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
76,1135,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
76,1136,1,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
76,1136,2,3,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
76,1136,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,1137,1,3,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
76,1137,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
76,1137,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
76,1138,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
76,1138,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
76,1138,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
76,1139,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
76,1139,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
76,1139,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
76,1140,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
76,1140,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
76,1140,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
77,1141,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
77,1141,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
77,1141,3,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
77,1142,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,1142,2,2,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
77,1142,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
77,1143,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
77,1143,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
77,1143,3,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
77,1144,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
77,1144,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
77,1144,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
77,1145,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
77,1145,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
77,1145,3,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
77,1146,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
77,1146,2,3,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
77,1146,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
77,1147,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
77,1147,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
77,1147,3,3,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
77,1148,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
77,1148,2,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
77,1148,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
77,1149,1,3,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
77,1149,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
77,1149,3,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
77,1150,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
77,1150,2,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
77,1150,3,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
77,1151,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77,1151,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
77,1151,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
77,1152,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
77,1152,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
77,1152,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
77,1153,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
77,1153,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
77,1153,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
77,1154,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77,1154,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
77,1154,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
77,1155,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
77,1155,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
77,1155,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
78,1156,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
78,1156,2,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
78,1156,3,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
78,1157,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
78,1157,2,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
78,1157,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
78,1158,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
78,1158,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
78,1158,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
78,1159,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78,1159,2,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
78,1159,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
78,1160,1,3,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
78,1160,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78,1160,3,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
78,1161,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
78,1161,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
78,1161,3,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
78,1162,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
78,1162,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
78,1162,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
78,1163,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
78,1163,2,3,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
78,1163,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
78,1164,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
78,1164,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78,1164,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
78,1165,1,3,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
78,1165,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78,1165,3,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
78,1166,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
78,1166,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
78,1166,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
78,1167,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
78,1167,2,3,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
78,1167,3,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
78,1168,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
78,1168,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
78,1168,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
78,1169,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
78,1169,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
78,1169,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
78,1170,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
78,1170,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
78,1170,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
79,1171,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,1171,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
79,1171,3,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
79,1172,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
79,1172,2,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
79,1172,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
79,1173,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79,1173,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
79,1173,3,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
79,1174,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
79,1174,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
79,1174,3,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
79,1175,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
79,1175,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
79,1175,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
79,1176,1,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
79,1176,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
79,1176,3,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
79,1177,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
79,1177,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
79,1177,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
79,1178,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
79,1178,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
79,1178,3,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
79,1179,1,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
79,1179,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
79,1179,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
79,1180,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
79,1180,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
79,1180,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79,1181,1,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
79,1181,2,3,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
79,1181,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,1182,1,3,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
79,1182,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
79,1182,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
79,1183,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
79,1183,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
79,1183,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
79,1184,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
79,1184,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
79,1184,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
79,1185,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
79,1185,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
79,1185,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
80,1186,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
80,1186,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80,1186,3,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
80,1187,1,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
80,1187,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
80,1187,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
80,1188,1,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
80,1188,2,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
80,1188,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
80,1189,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80,1189,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
80,1189,3,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
80,1190,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
80,1190,2,3,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
80,1190,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
80,1191,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
80,1191,2,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
80,1191,3,3,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
80,1192,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
80,1192,2,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
80,1192,3,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
80,1193,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
80,1193,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
80,1193,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
80,1194,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
80,1194,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80,1194,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
80,1195,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80,1195,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
80,1195,3,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
80,1196,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
80,1196,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
80,1196,3,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
80,1197,1,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
80,1197,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
80,1197,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
80,1198,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
80,1198,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
80,1198,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
80,1199,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
